Num,species,foliage,SampleDate,TreeAge,SiteID,SpeciesID,ID,Expt Date,FreshWt,WeightWater,TurgidWeight,DryWt,Data Collection Site,ComputracMC,Notes,Diam,LFMC,VWM,RWC,Num_v2,test,H2Otemp,H2Odens,Safresh,Conversion,f.wt.kg,s.wt.kg,d.wt.kg,SA_m,SA_all_mm,SA_all_m,SLA_m_kg,LMA_kg_m,Vol_F_cm,Vol_F_m,Dens_g_cm,Dens_kg_m,SAV_m,k,mes.mech.LFMC,week.of.year,doy,year
1,PSEMEN,New,6/16/2021,mature,20,2,10419,6/16/2021,0.00879,-0.00246,0.01108,0.00247,5,0,NA,NA,255.8704666,559.3955059,73.40302713,1,0,26,0.996810019,23.869,2.3,8.79E-06,1.11E-05,2.47E-06,2.39E-05,54.8987,5.49E-05,22.2261948,0.044991957,0.01129791,1.13E-08,0.218624505,218.6245045,4859.19053,762.0877882,255.8704666,24,167,2021
1,PSEMEN,New,6/22/2021,mature,20,2,10455,6/22/2021,0.0119,-0.00217,0.0156,0.00326,5,0,NA,NA,265.0306933,611.4684626,70.0162123,1,0,26,0.996810019,30.886,2.3,1.19E-05,1.56E-05,3.26E-06,3.09E-05,71.0378,7.10E-05,21.7907368,0.04589106,0.01412992,1.41E-08,0.230716104,230.7161044,5027.473671,873.3241095,265.0306933,25,173,2021
1,PSEMEN,New,10/13/2021,mature,20,2,10539,10/13/2021,0.00967,-0.00082,0.01034,0.00368,5,0,NA,NA,162.7717222,569.1638961,89.93993948,1,0,22,0.997799993,23.9,2.3,9.67E-06,1.03E-05,3.68E-06,2.39E-05,54.97,5.50E-05,14.93749967,0.066945608,0.010524209,1.05E-08,0.349669989,349.6699886,5223.195647,632.826639,162.7717222,41,286,2021
1,PSEMEN,New,6/23/2022,mature,20,2,10731,6/23/2022,0.0087,-0.00135,0.01237,0.00175,5,0,NA,NA,397.1428488,688.9624422,65.44256426,1,0,24,0.997319996,24.93,2.3,8.70E-06,1.24E-05,1.75E-06,2.49E-05,57.339,5.73E-05,32.76514185,0.03052024,0.010087633,1.01E-08,0.173479753,173.4797526,5684.08879,1052.774215,397.1428488,25,174,2022
1,PSEMEN,New,6/30/2022,mature,20,2,10767,6/30/2022,0.01029,-0.00105,0.0111,0.00672,5,0,NA,1.210000038,53.1249961,313.6025849,81.50684597,1,0,24.5,0.997200012,27.77,2.3,1.03E-05,1.11E-05,6.72E-06,2.78E-05,63.871,6.39E-05,9.504613171,0.105212067,0.011383834,1.14E-08,0.590310776,590.3107759,5610.675721,384.7561283,53.1249961,26,181,2022
1,PSEMEN,New,7/6/2022,mature,20,2,10779,6/7/2022,0.01977,-0.00264,0.022050001,0.00549,5,0,NA,NA,260.1092989,634.5133463,86.23188114,1,0,26,0.996810019,37.32,2.3,1.98E-05,2.21E-05,5.49E-06,3.73E-05,85.836,8.58E-05,15.63497298,0.063959177,0.022505437,2.25E-08,0.243941054,243.9410536,3814.011673,735.8222248,260.1092989,27,187,2022
1,PSEMEN,New,7/14/2022,mature,20,2,10827,7/14/2022,0.01778,-0.00186,0.019060001,0.00558,5,0,NA,NA,218.6379925,618.547073,90.50444829,1,0,26,0.996810019,34.35,2.3,1.78E-05,1.91E-05,5.58E-06,3.44E-05,79.005,7.90E-05,14.15860186,0.070628443,0.01972364,1.97E-08,0.282909234,282.909234,4005.599228,683.4438358,218.6379925,28,195,2022
1,PSEMEN,New,7/20/2022,mature,20,2,10862,7/20/2022,0.01273,-0.00143,0.01523,0.00443,5,0,NA,NA,187.3588944,583.6724962,76.85184766,1,0,26,0.996810019,31.97,2.3,1.27E-05,1.52E-05,4.43E-06,3.20E-05,73.531,7.35E-05,16.5984191,0.060246701,0.014220303,1.42E-08,0.311526417,311.5264171,5170.846433,759.4775063,187.3588944,29,201,2022
1,PSEMEN,New,7/27/2022,mature,20,2,10815,7/27/2022,0.01459,-0.00146,0.01521,0.00547,5,0,NA,NA,166.7275914,565.6612085,93.63449604,1,0,27,0.99654001,23.45,2.3,1.46E-05,1.52E-05,5.47E-06,2.35E-05,53.935,5.39E-05,9.860145878,0.101418378,0.016122724,1.61E-08,0.339272689,339.2726887,3345.278359,604.1162525,166.7275914,30,208,2022
1,PSEMEN,New,8/3/2022,mature,20,2,10888,3/8/2022,0.01519,-0.00157,0.01582,0.00398,5,0,NA,NA,281.6582807,666.0180534,94.67904906,1,0,26,0.996810019,41.19,2.3,1.52E-05,1.58E-05,3.98E-06,4.12E-05,94.737,9.47E-05,23.80326611,0.042011041,0.016831375,1.68E-08,0.236463147,236.463147,5628.595374,703.4481863,281.6582807,31,215,2022
1,PSEMEN,New,8/10/2022,mature,20,2,10912,10/8/2022,0.01118,-0.00109,0.01153,0.00418,5,0,NA,NA,167.4641134,568.0037114,95.23810308,1,0,26.5,0.996680021,21.63,2.3,1.12E-05,1.15E-05,4.18E-06,2.16E-05,49.749,4.97E-05,11.90167418,0.084021793,0.012323863,1.23E-08,0.33917936,339.17936,4036.802253,596.4038479,167.4641134,32,222,2022
1,PSEMEN,New,8/18/2022,mature,20,2,10936,8/18/2022,0.02341,-0.00284,0.02509,0.00951,5,0,NA,NA,146.1619277,527.2782917,89.21694598,1,0,26,0.996810019,52.17,2.3,2.34E-05,2.51E-05,9.51E-06,5.22E-05,119.991,0.000119991,12.61734984,0.079255946,0.02636179,2.64E-08,0.360749399,360.7493993,4551.701511,591.0068832,146.1619277,33,230,2022
1,PSEMEN,New,8/25/2022,mature,20,2,10960,8/25/2022,0.01204,-0.00088,0.01282,0.00461,5,0,NA,NA,161.1713654,572.7882557,90.49939765,1,0,25,0.997070014,22.28,2.3,1.20E-05,1.28E-05,4.61E-06,2.23E-05,51.244,5.12E-05,11.11583471,0.089961755,0.012971635,1.30E-08,0.355390829,355.3908291,3950.465742,632.9194122,161.1713654,34,237,2022
1,PSEMEN,New,9/1/2022,mature,20,2,10984,9/1/2022,0.01073,-0.0007,0.01344,0.00409,5,0,NA,NA,162.3471971,578.539438,71.01604604,1,0,25.5,0.996940017,24.19,2.3,1.07E-05,1.34E-05,4.09E-06,2.42E-05,55.637,5.56E-05,13.60317867,0.07351223,0.011477178,1.15E-08,0.356359374,356.3593742,4847.620092,814.6601652,162.3471971,35,244,2022
1,PSEMEN,New,9/20/2022,mature,20,2,11008,9/20/2022,0.015930001,-0.0016,0.01754,0.00616,5,0,NA,NA,158.6039127,555.251161,85.85237597,1,0,24,0.997319996,35.07,2.3,1.59E-05,1.75E-05,6.16E-06,3.51E-05,80.661,8.07E-05,13.09431845,0.076369,0.017595643,1.76E-08,0.350086673,350.086673,4584.14638,646.7510709,158.6039127,38,263,2022
1,PSEMEN,New,10/31/2022,mature,20,2,11056,10/31/2022,0.021029999,-0.00115,0.022089999,0.00914,5,0,NA,NA,130.087528,534.3474852,91.81467385,1,0,21.79999924,0.997839987,29.29,2.3,2.10E-05,2.21E-05,9.14E-06,2.93E-05,67.367,6.74E-05,7.370569132,0.135674733,0.022251437,2.23E-08,0.410759986,410.759986,3027.534722,581.9848427,130.087528,44,304,2022
1,PSEMEN,New,11/28/2022,mature,20,2,11080,11/28/2022,0.01179,-0.00131,0.01448,0.00465,5,0,NA,NA,153.5483841,543.6426446,72.63478774,1,0,18.70000076,0.998489976,24.51,2.3,1.18E-05,1.45E-05,4.65E-06,2.45E-05,56.373,5.64E-05,12.12322576,0.082486297,0.013133627,1.31E-08,0.354052985,354.0529849,4292.264327,748.46043,153.5483841,48,332,2022
1,PSEMEN,Old,4/1/2021,mature,20,2,10262,1/4/2021,0.01062,-0.00017,0.01185,0.00485,5,0,NA,NA,118.9690624,533.0161657,82.42856457,1,0,22,0.997799993,16.862,2.3,1.06E-05,1.19E-05,4.85E-06,1.69E-05,38.7826,3.88E-05,7.996412135,0.125056086,0.010825187,1.08E-08,0.448029203,448.0292031,3582.626314,646.6401162,118.9690624,13,91,2021
1,PSEMEN,Old,4/6/2021,mature,20,2,10274,6/4/2021,0.01511,-0.00264,0.01546,0.00716,5,0,NA,NA,111.033519,446.216449,95.78312864,1,0,24,0.997319996,27.058,2.3,1.51E-05,1.55E-05,7.16E-06,2.71E-05,62.2334,6.22E-05,8.691815597,0.115050761,0.017816465,1.78E-08,0.401875446,401.8754459,3493.027266,465.8612172,111.033519,14,96,2021
1,PSEMEN,Old,4/13/2021,mature,20,2,10285,4/13/2021,0.01508,-0.00117,0.01584,0.00734,5,0,NA,NA,105.4495947,474.6451503,91.05883165,1,0,23,0.997560024,26.594,2.3,1.51E-05,1.58E-05,7.34E-06,2.66E-05,61.1662,6.12E-05,8.333269742,0.120000916,0.016306919,1.63E-08,0.450115676,450.1156759,3750.935298,521.2510876,105.4495947,15,103,2021
1,PSEMEN,Old,4/21/2021,mature,20,2,10321,4/21/2021,0.017170001,-0.00145,0.017960001,0.00923,5,0,NA,NA,86.02384489,425.1778957,90.95074584,1,0,20.5,0.998130023,33.323,2.3,1.72E-05,1.80E-05,9.23E-06,3.33E-05,76.6429,7.66E-05,8.303672836,0.120428637,0.018674538,1.87E-08,0.494255858,494.2558579,4104.138972,467.4814833,86.02384489,16,111,2021
1,PSEMEN,Old,4/27/2021,mature,20,2,10309,4/27/2021,0.01565,-0.00063,0.016100001,0.00756,5,0,NA,NA,107.0105924,495.4775321,94.73067768,1,0,20.5,0.998130023,34.097,2.3,1.57E-05,1.61E-05,7.56E-06,3.41E-05,78.4231,7.84E-05,10.37342617,0.096400166,0.016327684,1.63E-08,0.463017301,463.0173011,4803.075546,523.0380952,107.0105924,17,117,2021
1,PSEMEN,Old,4/30/2021,mature,20,2,10358,4/30/2021,0.0107,-0.00273,0.01303,0.00515,5,0,NA,NA,107.766995,411.6089281,70.43147714,1,0,25,0.997070014,22.571,2.3,1.07E-05,1.30E-05,5.15E-06,2.26E-05,51.9133,5.19E-05,10.08025223,0.099203867,0.013483673,1.35E-08,0.38194341,381.9434101,3850.08584,584.4104721,107.766995,18,120,2021
1,PSEMEN,Old,5/5/2021,mature,20,2,10382,5/5/2021,0.01667,-0.00027,0.01761,0.00903,5,0,NA,NA,84.60685761,449.4292904,89.04428178,1,0,23,0.997560024,43.314,2.3,1.67E-05,1.76E-05,9.03E-06,4.33E-05,99.6222,9.96E-05,11.03235843,0.09064245,0.016999336,1.70E-08,0.531197213,531.197213,5860.358321,504.7256055,84.60685761,18,125,2021
1,PSEMEN,Old,5/10/2021,mature,20,2,10394,10/5/2021,0.018759999,-0.00305,0.01977,0.00885,5,0,NA,NA,111.9773978,453.0017412,90.75090951,1,0,21,0.998019993,45.392,2.3,1.88E-05,1.98E-05,8.85E-06,4.54E-05,104.4016,0.000104402,11.79679114,0.084768815,0.021876294,2.19E-08,0.404547493,404.5474929,4772.362129,499.1704696,111.9773978,19,130,2021
1,PSEMEN,Old,5/14/2021,mature,20,2,10406,5/14/2021,0.01595,-0.00159,0.019789999,0.00882,5,0,NA,NA,80.83899914,405.03173,64.99544484,1,0,23.5,0.997439981,36.208,2.3,1.59E-05,1.98E-05,8.82E-06,3.62E-05,83.2784,8.33E-05,9.441995353,0.105909817,0.017603559,1.76E-08,0.501035054,501.0350545,4730.770733,623.1694098,80.83899914,20,134,2021
1,PSEMEN,Old,5/19/2021,mature,20,2,10515,5/19/2021,0.01293,-0.00033,0.0139,0.00692,5,0,NA,NA,86.84971193,451.6607942,86.10315866,1,0,23,0.997560024,25.312,2.3,1.29E-05,1.39E-05,6.92E-06,2.53E-05,58.2176,5.82E-05,8.412947889,0.1188644,0.013306446,1.33E-08,0.520048699,520.0486986,4375.142578,524.5577529,86.84971193,20,139,2021
1,PSEMEN,Old,5/24/2021,mature,20,2,10527,5/24/2021,0.01459,-0.00069,0.01505,0.00824,5,0,NA,NA,77.06309699,414.0255536,93.24523012,1,0,24,0.997319996,35.446,2.3,1.46E-05,1.50E-05,8.24E-06,3.54E-05,81.5258,8.15E-05,9.893907353,0.101072303,0.015337216,1.53E-08,0.537255246,537.2552458,5315.553915,444.0179439,77.06309699,21,144,2021
1,PSEMEN,Old,5/27/2021,mature,20,2,10370,5/27/2021,0.01235,-0.00124,0.01548,0.00613,5,0,NA,NA,101.4681928,455.8676158,66.52407138,1,0,25,0.997070014,35.131,2.3,1.24E-05,1.55E-05,6.13E-06,3.51E-05,80.8013,8.08E-05,13.18128851,0.075865117,0.013644312,1.36E-08,0.449271451,449.2714515,5921.976532,685.2671617,101.4681928,21,147,2021
1,PSEMEN,Old,6/1/2021,mature,20,2,10503,1/6/2021,0.01362,-0.00109,0.01488,0.00698,5,0,NA,NA,95.12894281,449.4794293,84.05064037,1,0,26,0.996810019,24.475,2.3,1.36E-05,1.49E-05,6.98E-06,2.45E-05,56.2925,5.63E-05,8.064828007,0.123995205,0.014772645,1.48E-08,0.472494935,472.4949349,3810.590324,534.7721651,95.12894281,22,152,2021
1,PSEMEN,Old,6/4/2021,mature,20,2,10467,4/6/2021,0.017680001,-0.00115,0.021430001,0.00976,5,0,NA,NA,81.14754974,418.9858733,67.86632497,1,0,24.5,0.997200012,40.291,2.3,1.77E-05,2.14E-05,9.76E-06,4.03E-05,92.6693,9.27E-05,9.494805511,0.105320746,0.018902787,1.89E-08,0.516325967,516.3259673,4902.414666,617.3693264,81.14754974,23,155,2021
1,PSEMEN,Old,6/9/2021,mature,20,2,10479,9/6/2021,0.01805,-0.00048,0.018650001,0.00963,5,0,NA,NA,87.43509514,452.7031022,93.34810646,1,0,24,0.997319996,36.097,2.3,1.81E-05,1.87E-05,9.63E-06,3.61E-05,83.0231,8.30E-05,8.621297831,0.115991817,0.018599386,1.86E-08,0.517759022,517.7590217,4463.75482,484.9622765,87.43509514,23,160,2021
1,PSEMEN,Old,6/16/2021,mature,20,2,10431,6/16/2021,0.01209,-0.00093,0.01501,0.00619,5,0,NA,NA,95.31502625,451.2273766,66.89342576,1,0,26,0.996810019,28.35,2.3,1.21E-05,1.50E-05,6.19E-06,2.84E-05,65.205,6.52E-05,10.53392551,0.094931372,0.013075448,1.31E-08,0.473406343,473.4063426,4986.827116,674.546671,95.31502625,24,167,2021
1,PSEMEN,Old,6/22/2021,mature,20,2,10443,6/22/2021,0.01233,-0.00043,0.01316,0.00607,5,0,NA,NA,103.130149,488.5151858,88.2933795,1,0,26,0.996810019,25.226,2.3,1.23E-05,1.32E-05,6.07E-06,2.52E-05,58.0198,5.80E-05,9.558451212,0.10461946,0.012814341,1.28E-08,0.473688045,473.688045,4527.72406,553.286315,103.130149,25,173,2021
1,PSEMEN,Old,10/13/2021,mature,20,2,10559,10/13/2021,0.01162,-0.00075,0.01247,0.00528,5,0,NA,NA,120.0757511,510.8643252,88.17801965,1,0,22,0.997799993,23.178,2.3,1.16E-05,1.25E-05,5.28E-06,2.32E-05,53.3094,5.33E-05,10.09647697,0.099044449,0.01241034,1.24E-08,0.425451689,425.4516887,4295.563299,579.3556345,120.0757511,41,286,2021
1,PSEMEN,Old,3/16/2022,mature,20,2,10579,3/16/2022,0.00881,-0.00147,0.00965,0.00377,5,0,NA,NA,133.6869868,488.786593,85.7142727,1,0,21,0.998019993,20.93,2.3,8.81E-06,9.65E-06,3.77E-06,2.09E-05,48.139,4.81E-05,12.76896529,0.078314881,0.010311248,1.03E-08,0.365620152,365.6201517,4668.591302,570.2511118,133.6869868,11,75,2022
1,PSEMEN,Old,3/30/2022,mature,20,2,10591,3/30/2022,0.00928,-0.00357,0.01124,0.00433,5,0,NA,NA,114.3187085,383.8694217,71.63531079,1,0,23,0.997560024,19.72,2.3,9.28E-06,1.12E-05,4.33E-06,1.97E-05,45.356,4.54E-05,10.47482701,0.09546697,0.01289501,1.29E-08,0.335788804,335.7888044,3517.329613,535.8662055,114.3187085,13,89,2022
1,PSEMEN,Old,4/13/2022,mature,20,2,10603,4/13/2022,0.01364,-0.00069,0.01651,0.00665,5,0,NA,NA,105.112779,486.2022976,70.8924875,1,0,22,0.997799993,30.382,2.3,1.36E-05,1.65E-05,6.65E-06,3.04E-05,69.8786,6.99E-05,10.50806034,0.095165042,0.014376731,1.44E-08,0.462552981,462.5529805,4860.534686,685.8304945,105.112779,15,103,2022
1,PSEMEN,Old,4/20/2022,mature,20,2,10614,4/20/2022,0.01009,1.00E-04,0.01158,0.00479,5,0,NA,NA,110.6471749,528.4876726,78.05596755,1,0,24.5,0.997200012,21.83,2.3,1.01E-05,1.16E-05,4.79E-06,2.18E-05,50.209,5.02E-05,10.4820456,0.095401226,0.010028616,1.00E-08,0.477633212,477.6332123,5006.57327,677.0624837,110.6471749,16,110,2022
1,PSEMEN,Old,4/27/2022,mature,20,2,10626,4/27/2022,0.01808,-0.00128,0.01853,0.00911,5,0,NA,NA,98.46322574,461.7092026,95.22292817,1,0,23,0.997560024,31.607,2.3,1.81E-05,1.85E-05,9.11E-06,3.16E-05,72.6961,7.27E-05,7.979813405,0.125316213,0.019427813,1.94E-08,0.468915369,468.9153693,3741.857183,484.8718806,98.46322574,17,117,2022
1,PSEMEN,Old,5/4/2022,mature,20,2,10638,4/5/2022,0.0123,-0.00188,0.01324,0.00593,NA,0,NA,NA,107.4198925,447.5483856,87.14089458,1,0,24,0.997319996,27.895,2.3,1.23E-05,1.32E-05,5.93E-06,2.79E-05,64.1585,6.42E-05,10.81930863,0.092427348,0.014233097,1.42E-08,0.416634539,416.6345386,4507.697779,513.5916813,107.4198925,18,124,2022
1,PSEMEN,Old,5/11/2022,mature,20,2,10651,11/5/2022,0.00564,-0.00086,0.00589,0.00266,NA,0,NA,NA,112.0300793,456.7512297,92.260061,1,0,24,0.997319996,11.921,2.3,5.64E-06,5.89E-06,2.66E-06,1.19E-05,27.4183,2.74E-05,10.30763159,0.097015497,0.006524339,6.52E-09,0.407704108,407.7041078,4202.463689,495.0692908,112.0300793,19,131,2022
1,PSEMEN,Old,5/18/2022,mature,20,2,10663,5/18/2022,0.01349,-0.00046,0.01622,0.00701,5,0,NA,NA,92.43937435,462.783227,70.35830741,1,0,24,0.997319996,25.751,2.3,1.35E-05,1.62E-05,7.01E-06,2.58E-05,59.2273,5.92E-05,8.448973105,0.118357579,0.014002236,1.40E-08,0.500634319,500.6343189,4229.845848,657.7520751,92.43937435,20,138,2022
1,PSEMEN,Old,5/26/2022,mature,20,2,10675,5/26/2022,0.00773,-0.00063,0.00921,0.00348,5,0,NA,NA,122.126445,506.4767021,74.17103553,1,0,24,0.997319996,15.873,2.3,7.73E-06,9.21E-06,3.48E-06,1.59E-05,36.5079,3.65E-05,10.490776,0.095321833,0.008391304,8.39E-09,0.414715029,414.7150286,4350.682303,682.8497115,122.126445,21,146,2022
1,PSEMEN,Old,6/1/2022,mature,20,2,10687,1/6/2022,0.01557,-0.00085,0.0165,0.0085,5,0,NA,NA,83.17645845,428.96616,88.37499799,1,0,24,0.997319996,27.06,2.3,1.56E-05,1.65E-05,8.50E-06,2.71E-05,62.238,6.22E-05,7.322117249,0.136572519,0.016481485,1.65E-08,0.51573022,515.7302198,3776.237385,485.39312,83.17645845,22,152,2022
1,PSEMEN,Old,6/8/2022,mature,20,2,10699,8/6/2022,0.01386,-3.00E-05,0.01668,0.00707,5,0,NA,NA,96.03961322,487.0172649,70.6555682,1,0,24,0.997319996,27.26,2.3,1.39E-05,1.67E-05,7.07E-06,2.73E-05,62.698,6.27E-05,8.868175618,0.112762765,0.013942012,1.39E-08,0.507100426,507.1004259,4497.055422,689.2836294,96.03961322,23,159,2022
1,PSEMEN,Old,6/16/2022,mature,20,2,10711,6/16/2022,0.01622,-1.00E-05,0.018130001,0.00878,5,0,NA,NA,84.73804112,456.7002228,79.57218332,1,0,24,0.997319996,32.83,2.3,1.62E-05,1.81E-05,8.78E-06,3.28E-05,75.509,7.55E-05,8.600114091,0.116277527,0.016290774,1.63E-08,0.53895537,538.9553698,4635.077669,573.9445667,84.73804112,24,167,2022
1,PSEMEN,Old,6/23/2022,mature,20,2,10743,6/23/2022,0.01458,-0.00073,0.017859999,0.00768,5,0,NA,NA,89.84375729,449.0045329,67.77996926,1,0,24,0.997319996,31.99,2.3,1.46E-05,1.79E-05,7.68E-06,3.20E-05,73.577,7.36E-05,9.580338784,0.104380442,0.015367329,1.54E-08,0.499761546,499.7615462,4787.884735,662.4442853,89.84375729,25,174,2022
1,PSEMEN,Old,6/30/2022,mature,20,2,10755,6/30/2022,0.01008,-0.00054,0.01046,0.00514,5,0,NA,1.320000052,96.10895604,463.3689642,92.85715786,1,0,24.5,0.997200012,29.57,2.3,1.01E-05,1.05E-05,5.14E-06,2.96E-05,68.011,6.80E-05,13.231712,0.07557601,0.010661051,1.07E-08,0.482128822,482.1288223,6379.389536,499.01265,96.10895604,26,181,2022
1,PSEMEN,Old,7/6/2022,mature,20,2,10791,6/7/2022,0.01615,-0.00027,0.0184,0.00836,5,0,NA,NA,93.18180552,472.4712475,77.5896333,1,0,25.5,0.996940017,26.64,2.3,1.61E-05,1.84E-05,8.36E-06,2.66E-05,61.272,6.13E-05,7.329186316,0.136440794,0.016487775,1.65E-08,0.50704235,507.04235,3716.208097,608.936049,93.18180552,27,187,2022
1,PSEMEN,Old,7/14/2022,mature,20,2,10838,7/14/2022,0.01048,-0.00139,0.01291,0.00427,5,0,NA,NA,145.4332531,520.9490914,71.87499646,1,0,26,0.996810019,25.12,2.3,1.05E-05,1.29E-05,4.27E-06,2.51E-05,57.776,5.78E-05,13.53067942,0.073906119,0.01192055,1.19E-08,0.358204934,358.2049339,4846.756157,724.7987716,145.4332531,28,195,2022
1,PSEMEN,Old,7/20/2022,mature,20,2,10850,7/20/2022,0.00876,-0.00086,0.0091,0.00366,5,0,NA,NA,139.3442573,527.8973778,93.74998716,1,0,26,0.996810019,NA,2.3,8.76E-06,9.10E-06,3.66E-06,NA,NA,NA,NA,NA,0.009660968,9.66E-09,0.378844006,378.8440064,NA,563.0906134,NA,29,201,2022
1,PSEMEN,Old,7/27/2022,mature,20,2,10803,7/27/2022,0.01317,-0.00113,0.015769999,0.00566,5,0,NA,NA,132.6855239,522.805957,74.28289426,1,0,27,0.99654001,29.6,2.3,1.32E-05,1.58E-05,5.66E-06,2.96E-05,68.08,6.81E-05,12.02826899,0.083137482,0.014364795,1.44E-08,0.394018855,394.018855,4739.364551,703.8039675,132.6855239,30,208,2022
1,PSEMEN,Old,8/3/2022,mature,20,2,10876,3/8/2022,0.00913,-0.00161,0.01042,0.00379,5,0,NA,NA,140.897102,495.0982465,80.54298633,1,0,26,0.996810019,20.89,2.3,9.13E-06,1.04E-05,3.79E-06,2.09E-05,48.047,4.80E-05,12.67730875,0.078881095,0.010785738,1.08E-08,0.35138995,351.3899498,4454.678799,614.7006326,140.897102,31,215,2022
1,PSEMEN,Old,8/10/2022,mature,20,2,10900,10/8/2022,0.01294,-0.00092,0.01589,0.00524,5,0,NA,NA,146.9465682,553.1274291,72.30046546,1,0,26.5,0.996680021,22.61,2.3,1.29E-05,1.59E-05,5.24E-06,2.26E-05,52.003,5.20E-05,9.924236919,0.100763415,0.013920843,1.39E-08,0.376413988,376.4139881,3735.621539,765.0399283,146.9465682,32,222,2022
1,PSEMEN,Old,8/18/2022,mature,20,2,10924,8/18/2022,0.01238,-0.00114,0.01349,0.00567,5,0,NA,NA,118.3421604,494.1971685,85.80563155,1,0,26,0.996810019,28.67,2.3,1.24E-05,1.35E-05,5.67E-06,2.87E-05,65.941,6.59E-05,11.62980627,0.085985955,0.013577577,1.36E-08,0.417600274,417.6002737,4856.610113,575.949573,118.3421604,33,230,2022
1,PSEMEN,Old,8/25/2022,mature,20,2,10948,8/25/2022,0.01023,-0.00142,0.01258,0.00431,5,0,NA,NA,137.3549792,506.1317426,71.58404069,1,0,25,0.997070014,21.33,2.3,1.02E-05,1.26E-05,4.31E-06,2.13E-05,49.059,4.91E-05,11.38259802,0.087853406,0.011696559,1.17E-08,0.368484437,368.4844366,4194.310396,707.0455058,137.3549792,34,237,2022
1,PSEMEN,Old,9/1/2022,mature,20,2,10972,9/1/2022,0.00874,-0.00038,0.011,0.00375,5,0,NA,NA,133.0666833,544.9000412,68.82759302,1,0,25.5,0.996940017,19.5,2.3,8.74E-06,1.10E-05,3.75E-06,1.95E-05,44.85,4.49E-05,11.96000027,0.083612038,0.009157643,9.16E-09,0.409493997,409.4939969,4897.547966,791.6883583,133.0666833,35,244,2022
1,PSEMEN,Old,9/20/2022,mature,20,2,10996,9/20/2022,0.00925,-0.00076,0.01154,0.00391,5,0,NA,NA,136.5728949,531.47641,69.98689252,1,0,24,0.997319996,20.22,2.3,9.25E-06,1.15E-05,3.91E-06,2.02E-05,46.506,4.65E-05,11.89411774,0.084075172,0.010047483,1.00E-08,0.389152197,389.1521974,4628.621954,759.3942107,136.5728949,38,263,2022
1,PSEMEN,Old,10/12/2022,mature,20,2,11032,10/12/2022,0.01046,-0.00132,0.01105,0.00508,5,0,NA,NA,105.9055017,455.5095134,90.11724759,1,0,19,0.998430014,25.56,2.3,1.05E-05,1.10E-05,5.08E-06,2.56E-05,58.788,5.88E-05,11.57244087,0.086412194,0.011810949,1.18E-08,0.430109378,430.1093781,4977.415548,505.4631889,105.9055017,41,285,2022
1,PSEMEN,Old,10/31/2022,mature,20,2,11044,10/31/2022,0.01308,-0.00029,0.01562,0.00594,5,0,NA,NA,120.202017,532.3169025,73.76033192,1,0,21.79999924,0.997839987,19.94,2.3,1.31E-05,1.56E-05,5.94E-06,1.99E-05,45.862,4.59E-05,7.720875342,0.129518993,0.013413063,1.34E-08,0.442851882,442.851882,3419.204226,721.684527,120.202017,44,304,2022
1,PSEMEN,Old,11/28/2022,mature,20,2,11068,11/28/2022,0.00833,-0.00092,0.00905,0.00372,5,0,NA,NA,123.9247261,497.1023139,86.49154309,1,0,18.70000076,0.998489976,18.22,2.3,8.33E-06,9.05E-06,3.72E-06,1.82E-05,41.906,4.19E-05,11.265054,0.088770103,0.009273745,9.27E-09,0.401132463,401.1324629,4518.77893,574.7409471,123.9247261,48,332,2022
10,PSEMEN,New,6/16/2021,mature,20,2,10428,6/16/2021,0.00662,-0.001,0.00721,0.00159,5,0,NA,NA,316.3522086,657.3057355,89.50178219,10,0,26,0.996810019,18.153,2.3,6.62E-06,7.21E-06,1.59E-06,1.82E-05,41.7519,4.18E-05,26.25905661,0.038082099,0.007652451,7.65E-09,0.207776564,207.7765641,5456.016442,734.4051922,316.3522086,24,167,2021
10,PSEMEN,New,6/22/2021,mature,20,2,10464,6/22/2021,0.00575,-0.00058,0.0068,0.00156,5,0,NA,NA,268.5897433,659.1203505,79.96183088,10,0,26,0.996810019,16.8,2.3,5.75E-06,6.80E-06,1.56E-06,1.68E-05,38.64,3.86E-05,24.7692307,0.040372671,0.006356957,6.36E-09,0.245400417,245.4004166,6078.379547,824.2937202,268.5897433,25,173,2021
10,PSEMEN,New,10/13/2021,mature,20,2,10548,10/13/2021,0.00899,-0.00114,0.00964,0.0038,5,0,NA,NA,136.5789434,510.6742245,88.86986553,10,0,22,0.997799993,22.565,2.3,8.99E-06,9.64E-06,3.80E-06,2.26E-05,51.8995,5.19E-05,13.65776293,0.073218433,0.010163035,1.02E-08,0.373904059,373.9040593,5106.693108,574.631481,136.5789434,41,286,2021
10,PSEMEN,New,6/23/2022,mature,20,2,10740,6/23/2022,0.00746,-0.00119,0.0104,0.00162,5,0,NA,NA,360.493828,672.6258412,66.51480611,10,0,24,0.997319996,20.57,2.3,7.46E-06,1.04E-05,1.62E-06,2.06E-05,47.311,4.73E-05,29.20432107,0.034241508,0.00868239,8.68E-09,0.186584565,186.584565,5449.075545,1011.242279,360.493828,25,174,2022
